Payment_ID,Order_ID,Payment_Method,Payment_Status
PAY16920,O12589,Card,Pending
PAY16921,O19885,Cash,Failed
PAY16922,O11083,Card,Failed
PAY16924,O16911,Cash,Paid
PAY16925,O11794,Card,Paid
PAY16926,O15290,Card,Pending
PAY16927,O18117,Card,Pending
PAY16928,O01137,Cash,Failed
PAY16931,O02230,Transfer,Paid
PAY16933,O06004,Transfer,Pending
PAY16936,O07043,Transfer,Failed
PAY16940,O02225,Transfer,Failed
PAY16941,O28999,Transfer,Pending
PAY16942,O12408,Transfer,Pending
PAY16943,O00660,Cash,Pending
PAY16945,O09380,Card,Pending
PAY16946,O11651,Transfer,Pending
PAY16947,O14195,Transfer,Pending
PAY16948,O26337,Transfer,Failed
PAY16951,O24668,Cash,Pending
PAY16952,O02058,Card,Pending
PAY16953,O17355,Transfer,Failed
PAY16954,O14362,Cash,Failed
PAY16955,O11488,Transfer,Paid
PAY16956,O13950,Cash,Paid
PAY16959,O18077,Transfer,Paid
PAY16960,O12324,Cash,Pending
PAY16961,O24466,Transfer,Failed
PAY16962,O02839,Transfer,Failed
PAY16963,O28429,Transfer,Failed
PAY16964,O29073,Transfer,Pending
PAY16966,O09615,Transfer,Paid
PAY16967,O01178,Transfer,Pending
PAY16969,O01358,Card,Paid
PAY16970,O23664,Transfer,Paid
PAY16971,O15615,Cash,Paid
PAY16972,O20353,Transfer,Pending
PAY16973,O05401,Transfer,Failed
PAY16974,O25407,Transfer,Paid
PAY16975,O04467,Transfer,Paid
PAY16976,O08343,Transfer,Failed
PAY16977,O02326,Card,Paid
PAY16978,O19375,Cash,Pending
PAY16979,O08583,Cash,Failed
PAY16980,O24192,Transfer,Paid
PAY16981,O10387,Cash,Pending
PAY16982,O02109,Transfer,Paid
PAY16983,O16099,Card,Failed
PAY16984,O01308,Card,Failed
PAY16985,O01476,Transfer,Failed
PAY16988,O19400,Transfer,Failed
PAY16989,O09529,Card,Failed
PAY16990,O13068,Cash,Pending
PAY16991,O20494,Card,Paid
PAY16992,O15903,Cash,Failed
PAY16993,O06351,Cash,Failed
PAY16995,O10947,Cash,Pending
PAY16996,O03157,Transfer,Failed
PAY16997,O28321,Card,Pending
PAY16998,O14056,Transfer,Pending
PAY17002,O26806,Transfer,Paid
PAY17003,O16442,Transfer,Pending
PAY17004,O15735,Cash,Pending
PAY17005,O19795,Card,Failed
PAY17006,O27620,Card,Pending
PAY17007,O26047,Card,Pending
PAY17008,O17525,Card,Pending
PAY17009,O18001,Card,Pending
PAY17010,O27736,Transfer,Pending
PAY17011,O26610,Transfer,Failed
PAY17012,O06553,Cash,Pending
PAY17013,O07620,Card,Failed
PAY17014,O09586,Cash,Pending
PAY17015,O23752,Cash,Paid
PAY17016,O11966,Transfer,Pending
PAY17017,O14475,Cash,Failed
PAY17021,O23382,Cash,Paid
PAY17022,O02806,Card,Failed
PAY17023,O26999,Transfer,Paid
PAY17024,O14923,Cash,Pending
PAY17025,O28304,Card,Failed
PAY17026,O00387,Cash,Pending
PAY17027,O14649,Card,Paid
PAY17029,O04290,Transfer,Failed
PAY17030,O28150,Cash,Pending
PAY17031,O22866,Transfer,Failed
PAY17032,O13038,Card,Pending
PAY17033,O06993,Cash,Failed
PAY17034,O19701,Cash,Failed
PAY17035,O11513,Transfer,Pending
PAY17036,O15705,Cash,Pending
PAY17037,O01244,Transfer,Failed
PAY17038,O28248,Cash,Paid
PAY17039,O23574,Transfer,Paid
PAY17040,O17744,Cash,Paid
PAY17042,O23684,Transfer,Paid
PAY17043,O07091,Transfer,Pending
PAY17045,O23928,Transfer,Paid
PAY17046,O21557,Transfer,Paid
PAY17049,O21452,Transfer,Paid
PAY17050,O14691,Cash,Failed
PAY17051,O12660,Cash,Failed
PAY17052,O24430,Cash,Failed
PAY17053,O24805,Card,Pending
PAY17054,O28911,Transfer,Pending
PAY17055,O05965,Card,Paid
PAY17056,O23320,Card,Failed
PAY17057,O21653,Cash,Paid
PAY17058,O03145,Card,Paid
PAY17059,O28094,Transfer,Pending
PAY17061,O06645,Cash,Pending
PAY17062,O24585,Transfer,Failed
PAY17063,O19152,Cash,Failed
PAY17064,O16588,Card,Failed
PAY17066,O00425,Card,Paid
PAY17067,O24486,Card,Pending
PAY17068,O09574,Card,Paid
PAY17070,O04514,Transfer,Paid
PAY17071,O26207,Transfer,Pending
PAY17074,O11214,Card,Paid
PAY17078,O19257,Card,Paid
PAY17079,O05557,Cash,Failed
PAY17080,O12509,Transfer,Paid
PAY17081,O12944,Cash,Pending
PAY17082,O04043,Cash,Paid
PAY17084,O13096,Cash,Pending
PAY17085,O02964,Card,Failed
PAY17086,O28597,Card,Paid
PAY17089,O11996,Cash,Failed
PAY17090,O18953,Cash,Failed
PAY17091,O25348,Transfer,Paid
PAY17093,O08243,Transfer,Paid
PAY17094,O27392,Card,Failed
PAY17095,O05340,Cash,Paid
PAY17097,O03291,Card,Paid
PAY17098,O07050,Transfer,Paid
PAY17099,O23261,Transfer,Failed
PAY17100,O17188,Transfer,Paid
PAY17101,O05490,Cash,Pending
PAY17102,O21150,Cash,Paid
PAY17103,O10559,Card,Failed
PAY17106,O04121,Transfer,Failed
PAY17107,O17146,Cash,Pending
PAY17110,O26184,Cash,Pending
PAY17111,O20501,Cash,Failed
PAY17115,O28234,Card,Failed
PAY17118,O18962,Transfer,Failed
PAY17119,O00193,Card,Pending
PAY17121,O19486,Transfer,Paid
PAY17122,O21220,Transfer,Failed
PAY17123,O08910,Transfer,Pending
PAY17124,O29827,Cash,Failed
PAY17125,O27629,Transfer,Failed
PAY17126,O09899,Cash,Failed
PAY17128,O18693,Card,Paid
PAY17129,O21947,Cash,Failed
PAY17130,O20677,Cash,Pending
PAY17131,O26191,Transfer,Paid
PAY17132,O11581,Cash,Pending
PAY17133,O21936,Transfer,Pending
PAY17134,O20310,Cash,Pending
PAY17136,O24486,Cash,Failed
PAY17137,O21261,Transfer,Failed
PAY17138,O00824,Cash,Paid
PAY17139,O18782,Card,Failed
PAY17142,O13498,Card,Pending
PAY17145,O29018,Cash,Paid
PAY17146,O06355,Cash,Failed
PAY17148,O19896,Card,Pending
PAY17152,O15931,Cash,Failed
PAY17153,O18208,Cash,Paid
PAY17156,O28960,Cash,Paid
PAY17157,O27176,Cash,Paid
PAY17158,O26803,Cash,Failed
PAY17159,O24858,Cash,Failed
PAY17160,O09124,Card,Failed
PAY17166,O01371,Card,Failed
PAY17167,O07564,Card,Paid
PAY17171,O10635,Transfer,Failed
PAY17173,O04026,Transfer,Pending
PAY17174,O00888,Card,Pending
PAY17176,O23736,Card,Failed
PAY17177,O04078,Cash,Failed
PAY17178,O18318,Cash,Paid
PAY17180,O21331,Card,Pending
PAY17181,O29309,Transfer,Pending
PAY17182,O07692,Transfer,Paid
PAY17185,O16491,Cash,Pending
PAY17186,O18659,Cash,Pending
PAY17187,O02465,Cash,Paid
PAY17188,O04587,Transfer,Pending
PAY17189,O06276,Cash,Paid
PAY17191,O29992,Card,Paid
PAY17192,O20085,Transfer,Pending
PAY17194,O28248,Cash,Failed
PAY17195,O05972,Cash,Pending
PAY17196,O01452,Transfer,Pending
PAY17198,O10294,Transfer,Pending
PAY17199,O13632,Transfer,Failed
PAY17201,O19940,Transfer,Failed
PAY17202,O29127,Transfer,Paid
PAY17204,O13034,Cash,Pending
PAY17205,O09832,Cash,Pending
PAY17206,O05909,Transfer,Pending
PAY17208,O20843,Card,Pending
PAY17209,O22582,Card,Paid
PAY17211,O03474,Transfer,Paid
PAY17212,O15344,Card,Failed
PAY17213,O07548,Transfer,Failed
PAY17214,O21219,Cash,Failed
PAY17216,O02460,Cash,Failed
PAY17217,O08622,Cash,Pending
PAY17218,O19270,Cash,Paid
PAY17220,O27347,Card,Pending
PAY17221,O24964,Transfer,Paid
PAY17222,O11324,Cash,Failed
PAY17223,O01754,Cash,Paid
PAY17224,O16200,Cash,Pending
PAY17225,O14134,Transfer,Paid
PAY17226,O07299,Cash,Paid
PAY17227,O03340,Card,Failed
PAY17228,O14605,Transfer,Paid
PAY17229,O03670,Card,Failed
PAY17230,O27935,Transfer,Pending
PAY17232,O23251,Transfer,Paid
PAY17234,O20326,Transfer,Pending
PAY17237,O08505,Transfer,Failed
PAY17238,O11089,Card,Paid
PAY17243,O15186,Card,Paid
PAY17244,O01462,Cash,Paid
PAY17245,O13349,Card,Failed
PAY17246,O00153,Transfer,Pending
PAY17247,O13499,Card,Pending
PAY17249,O14353,Transfer,Failed
PAY17250,O08553,Cash,Pending
PAY17251,O13430,Card,Pending
PAY17253,O09080,Transfer,Pending
PAY17254,O10891,Card,Pending
PAY17256,O15626,Transfer,Pending
PAY17261,O20567,Cash,Paid
PAY17262,O19702,Card,Paid
PAY17263,O07047,Cash,Pending
PAY17264,O16205,Cash,Failed
PAY17265,O06761,Cash,Paid
PAY17266,O24958,Card,Paid
PAY17267,O21183,Card,Failed
PAY17268,O28697,Transfer,Failed
PAY17269,O25223,Transfer,Pending
PAY17270,O27977,Card,Failed
PAY17273,O04866,Card,Failed
PAY17274,O23280,Transfer,Paid
PAY17275,O25888,Card,Failed
PAY17277,O29394,Transfer,Failed
PAY17278,O20384,Card,Paid
PAY17279,O21008,Cash,Pending
PAY17281,O23911,Transfer,Paid
PAY17283,O27863,Cash,Pending
PAY17284,O01620,Card,Failed
PAY17285,O24805,Card,Paid
PAY17286,O26543,Cash,Pending
PAY17287,O04355,Transfer,Pending
PAY17288,O06473,Cash,Pending
PAY17291,O07424,Transfer,Pending
PAY17292,O08121,Card,Failed
PAY17293,O14581,Cash,Failed
PAY17294,O24546,Cash,Paid
PAY17295,O05023,Card,Failed
PAY17296,O13020,Cash,Paid
PAY17298,O27846,Cash,Paid
PAY17300,O09727,Card,Failed
PAY17301,O14684,Transfer,Pending
PAY17302,O14252,Card,Failed
PAY17304,O16207,Cash,Paid
PAY17305,O13074,Cash,Paid
PAY17306,O08839,Card,Paid
PAY17307,O16976,Card,Pending
PAY17308,O28844,Card,Failed
PAY17309,O13620,Cash,Failed
PAY17310,O08870,Cash,Failed
PAY17311,O26615,Card,Paid
PAY17312,O06765,Cash,Failed
PAY17313,O10597,Cash,Failed
PAY17315,O09077,Cash,Paid
PAY17317,O28527,Transfer,Paid
PAY17319,O15310,Card,Failed
PAY17320,O11945,Cash,Failed
PAY17321,O25489,Transfer,Pending
PAY17322,O07211,Transfer,Failed
PAY17323,O28121,Cash,Pending
PAY17324,O26970,Cash,Paid
PAY17328,O18473,Cash,Pending
PAY17329,O29954,Card,Failed
PAY17330,O06540,Transfer,Paid
PAY17331,O03791,Transfer,Pending
PAY17332,O10590,Cash,Failed
PAY17333,O16909,Card,Failed
PAY17334,O08266,Transfer,Failed
PAY17336,O12197,Transfer,Pending
PAY17338,O02063,Transfer,Pending
PAY17339,O04120,Cash,Pending
PAY17342,O15502,Card,Paid
PAY17343,O01308,Transfer,Pending
PAY17346,O25317,Card,Pending
PAY17348,O15853,Transfer,Paid
PAY17349,O23175,Card,Failed
PAY17351,O11452,Card,Paid
PAY17353,O07331,Card,Paid
PAY17354,O04435,Cash,Pending
PAY17355,O13305,Card,Pending
PAY17356,O02280,Cash,Paid
PAY17357,O21169,Transfer,Pending
PAY17360,O18104,Card,Pending
PAY17361,O07215,Card,Pending
PAY17362,O19986,Cash,Paid
PAY17363,O00168,Transfer,Pending
PAY17366,O10536,Cash,Paid
PAY17371,O10918,Transfer,Pending
PAY17373,O09770,Card,Failed
PAY17374,O23197,Cash,Failed
PAY17375,O17565,Cash,Failed
PAY17376,O13926,Cash,Failed
PAY17377,O29360,Cash,Failed
PAY17378,O10440,Transfer,Pending
PAY17379,O26162,Cash,Paid
PAY17380,O03668,Transfer,Pending
PAY17381,O07396,Transfer,Failed
PAY17382,O26865,Transfer,Paid
PAY17383,O05980,Cash,Pending
PAY17386,O24480,Card,Pending
PAY17387,O22003,Card,Failed
PAY17388,O26052,Card,Paid
PAY17389,O04226,Cash,Failed
PAY17391,O05363,Card,Pending
PAY17395,O05347,Card,Paid
PAY17397,O14418,Card,Pending
PAY17398,O22578,Transfer,Paid
PAY17400,O28154,Transfer,Pending
PAY17402,O09926,Card,Failed
PAY17403,O07728,Transfer,Pending
PAY17406,O02263,Transfer,Pending
PAY17407,O06077,Cash,Paid
PAY17408,O23950,Transfer,Pending
PAY17410,O07235,Transfer,Pending
PAY17411,O05615,Transfer,Failed
PAY17412,O10495,Transfer,Paid
PAY17413,O11824,Cash,Failed
PAY17414,O28843,Card,Paid
PAY17415,O14251,Cash,Failed
PAY17416,O06684,Card,Failed
PAY17417,O22137,Card,Failed
PAY17418,O23014,Cash,Failed
PAY17419,O22293,Cash,Pending
PAY17420,O08056,Cash,Paid
PAY17422,O21708,Cash,Paid
PAY17423,O26191,Card,Failed
PAY17424,O05521,Cash,Failed
PAY17425,O19256,Transfer,Failed
PAY17426,O05710,Card,Pending
PAY17428,O22296,Transfer,Failed
PAY17429,O24305,Cash,Pending
PAY17430,O01222,Transfer,Pending
PAY17431,O07322,Cash,Pending
PAY17433,O11945,Card,Pending
PAY17434,O29190,Cash,Pending
PAY17435,O11998,Cash,Failed
PAY17436,O19615,Card,Paid
PAY17438,O27341,Transfer,Pending
PAY17441,O17498,Transfer,Paid
PAY17442,O17511,Transfer,Failed
PAY17443,O14298,Card,Pending
PAY17444,O07610,Card,Paid
PAY17447,O16847,Transfer,Failed
PAY17449,O04296,Transfer,Pending
PAY17450,O09148,Cash,Paid
PAY17451,O05123,Card,Paid
PAY17452,O12247,Card,Failed
PAY17453,O12707,Transfer,Paid
PAY17455,O26914,Transfer,Paid
PAY17456,O24382,Card,Pending
PAY17457,O20369,Cash,Failed
PAY17458,O08693,Transfer,Pending
PAY17459,O10145,Card,Paid
PAY17461,O17211,Card,Pending
PAY17462,O01160,Card,Failed
PAY17463,O19992,Cash,Pending
PAY17464,O21547,Card,Paid
PAY17466,O22078,Transfer,Pending
PAY17467,O09740,Card,Failed
PAY17468,O29903,Cash,Paid
PAY17469,O20838,Card,Pending
PAY17472,O23968,Transfer,Pending
PAY17474,O08301,Transfer,Pending
PAY17475,O11467,Card,Failed
PAY17476,O16037,Cash,Paid
PAY17477,O27193,Transfer,Paid
PAY17478,O06243,Cash,Failed
PAY17480,O22954,Cash,Pending
PAY17481,O03212,Transfer,Paid
PAY17482,O11467,Card,Paid
PAY17483,O08116,Cash,Pending
PAY17485,O11734,Transfer,Failed
PAY17486,O01586,Card,Failed
PAY17487,O07990,Card,Pending
PAY17488,O07074,Card,Pending
PAY17489,O25725,Card,Paid
PAY17491,O18124,Card,Paid
PAY17492,O24825,Card,Failed
PAY17493,O25089,Card,Failed
PAY17494,O03126,Cash,Failed
PAY17496,O17029,Transfer,Pending
PAY17497,O22669,Transfer,Pending
PAY17498,O07074,Transfer,Paid
PAY17499,O20244,Cash,Pending
PAY17501,O03489,Card,Paid
PAY17502,O23007,Transfer,Pending
PAY17503,O28028,Transfer,Paid
PAY17505,O23241,Transfer,Paid
PAY17506,O18719,Card,Failed
PAY17507,O11208,Transfer,Failed
PAY17508,O20031,Card,Pending
PAY17510,O09363,Transfer,Failed
PAY17511,O28063,Transfer,Paid
PAY17512,O23404,Card,Pending
PAY17513,O23426,Transfer,Paid
PAY17514,O13339,Transfer,Failed
PAY17516,O21339,Cash,Paid
PAY17517,O06642,Cash,Paid
PAY17518,O25080,Cash,Failed
PAY17519,O26058,Card,Failed
PAY17520,O27578,Card,Pending
PAY17521,O03488,Cash,Failed
PAY17523,O03595,Cash,Pending
PAY17524,O10601,Cash,Failed
PAY17525,O08019,Transfer,Paid
PAY17526,O27108,Card,Pending
PAY17527,O06639,Card,Paid
PAY17528,O28695,Card,Paid
PAY17530,O08511,Transfer,Failed
PAY17532,O10934,Transfer,Failed
PAY17533,O07531,Transfer,Failed
PAY17534,O08764,Transfer,Paid
PAY17537,O03331,Cash,Pending
PAY17538,O27569,Transfer,Pending
PAY17539,O09644,Cash,Paid
PAY17540,O15534,Cash,Failed
PAY17541,O20303,Card,Paid
PAY17542,O02307,Card,Paid
PAY17544,O14799,Transfer,Failed
PAY17549,O16556,Cash,Pending
PAY17551,O09423,Cash,Pending
PAY17552,O26156,Transfer,Failed
PAY17553,O00587,Transfer,Failed
PAY17556,O25435,Card,Failed
PAY17557,O16820,Transfer,Pending
PAY17559,O24330,Cash,Pending
PAY17563,O28085,Cash,Paid
PAY17565,O24218,Card,Failed
PAY17566,O19691,Transfer,Failed
PAY17567,O04474,Card,Pending
PAY17568,O21747,Transfer,Pending
PAY17572,O01254,Card,Paid
PAY17575,O28280,Cash,Failed
PAY17576,O03520,Transfer,Paid
PAY17577,O13574,Card,Pending
PAY17578,O24660,Card,Paid
PAY17579,O29625,Transfer,Failed
PAY17580,O05018,Card,Failed
PAY17581,O13254,Cash,Failed
PAY17583,O24356,Cash,Failed
PAY17585,O01136,Card,Failed
PAY17587,O00632,Card,Paid
PAY17588,O28917,Card,Pending
PAY17589,O10323,Cash,Pending
PAY17590,O02469,Card,Pending
PAY17593,O28063,Transfer,Paid
PAY17594,O05696,Cash,Failed
PAY17595,O11875,Card,Failed
PAY17596,O13908,Transfer,Paid
PAY17597,O13993,Cash,Pending
PAY17598,O14185,Cash,Paid
PAY17599,O20914,Transfer,Pending
PAY17600,O11910,Transfer,Pending
PAY17603,O17321,Card,Pending
PAY17605,O04284,Transfer,Failed
PAY17607,O02595,Card,Failed
PAY17608,O15698,Transfer,Failed
PAY17609,O10515,Cash,Failed
PAY17610,O29255,Card,Pending
PAY17611,O21618,Card,Paid
PAY17612,O13856,Transfer,Pending
PAY17613,O23385,Card,Failed
PAY17614,O03498,Cash,Pending
PAY17615,O20184,Card,Paid
PAY17616,O07056,Cash,Failed
PAY17617,O20114,Cash,Paid
PAY17618,O16872,Transfer,Pending
PAY17619,O07710,Transfer,Pending
PAY17620,O11351,Card,Paid
PAY17621,O22240,Transfer,Paid
PAY17622,O00761,Transfer,Pending
PAY17623,O07787,Card,Failed
PAY17624,O25701,Cash,Failed
PAY17625,O04319,Card,Failed
PAY17627,O01111,Transfer,Failed
PAY17629,O11111,Transfer,Failed
PAY17630,O11155,Transfer,Paid
PAY17631,O11111,Transfer,Failed
PAY17632,O29004,Cash,Failed
PAY17633,O03931,Transfer,Pending
PAY17634,O11054,Cash,Failed
PAY17635,O19843,Card,Paid
PAY17637,O17879,Card,Pending
PAY17643,O18002,Transfer,Pending
PAY17644,O21200,Cash,Failed
PAY17645,O04536,Cash,Failed
PAY17647,O25637,Card,Pending
PAY17650,O09740,Card,Failed
PAY17652,O09529,Card,Pending
PAY17653,O21748,Cash,Pending
PAY17654,O00966,Card,Failed
PAY17656,O07272,Cash,Pending
PAY17657,O28661,Transfer,Paid
PAY17660,O04459,Cash,Failed
PAY17662,O17196,Card,Paid
PAY17665,O02345,Transfer,Paid
PAY17667,O28213,Transfer,Failed
PAY17669,O11338,Cash,Failed
PAY17672,O29190,Cash,Pending
PAY17674,O08039,Cash,Failed
PAY17675,O10235,Transfer,Failed
PAY17677,O04356,Transfer,Pending
PAY17678,O28710,Card,Pending
PAY17680,O02976,Card,Paid
PAY17681,O07889,Card,Pending
PAY17683,O27167,Cash,Failed
PAY17684,O29523,Transfer,Paid
PAY17685,O21264,Transfer,Pending
PAY17686,O18855,Card,Pending
PAY17687,O16653,Cash,Failed
PAY17689,O22252,Transfer,Pending
PAY17690,O12451,Card,Pending
PAY17691,O16506,Transfer,Failed
PAY17692,O18693,Transfer,Paid
PAY17693,O27929,Transfer,Paid
PAY17694,O24509,Transfer,Paid
PAY17695,O20392,Card,Pending
PAY17696,O11320,Transfer,Pending
PAY17697,O24780,Card,Pending
PAY17698,O20885,Card,Pending
PAY17699,O05931,Transfer,Pending
PAY17700,O06754,Card,Failed
PAY17701,O01264,Cash,Failed
PAY17702,O29747,Card,Paid
PAY17704,O26190,Cash,Failed
PAY17705,O02256,Transfer,Pending
PAY17708,O21631,Transfer,Paid
PAY17709,O07800,Card,Failed
PAY17710,O09673,Transfer,Pending
PAY17711,O04596,Transfer,Failed
PAY17712,O09139,Transfer,Pending
PAY17713,O01686,Transfer,Paid
PAY17715,O22943,Cash,Failed
PAY17717,O07595,Transfer,Pending
PAY17718,O22579,Transfer,Pending
PAY17719,O19448,Card,Failed
PAY17720,O02884,Transfer,Failed
PAY17721,O12094,Cash,Paid
PAY17722,O16312,Transfer,Failed
PAY17723,O09707,Card,Paid
PAY17724,O15672,Transfer,Paid
PAY17725,O10332,Cash,Failed
PAY17728,O21424,Cash,Pending
PAY17729,O21514,Card,Paid
PAY17730,O14923,Card,Paid
PAY17732,O00969,Card,Pending
PAY17733,O27515,Cash,Pending
PAY17734,O01405,Transfer,Failed
PAY17736,O22394,Transfer,Paid
PAY17737,O14089,Transfer,Paid
PAY17739,O03903,Cash,Pending
PAY17741,O00307,Transfer,Paid
PAY17742,O25476,Card,Paid
PAY17743,O16359,Cash,Failed
PAY17744,O19505,Card,Pending
PAY17745,O07544,Cash,Pending
PAY17746,O01125,Transfer,Paid
PAY17747,O16027,Transfer,Failed
PAY17749,O26543,Cash,Failed
PAY17751,O17874,Cash,Failed
PAY17753,O04176,Transfer,Pending
PAY17756,O08183,Card,Paid
PAY17758,O22585,Transfer,Failed
PAY17759,O20359,Cash,Paid
PAY17760,O19088,Card,Pending
PAY17762,O08661,Card,Failed
PAY17763,O26423,Cash,Failed
PAY17764,O19500,Card,Pending
PAY17766,O09982,Transfer,Paid
PAY17767,O01450,Card,Failed
PAY17770,O28599,Cash,Failed
PAY17771,O00200,Card,Failed
PAY17772,O01785,Transfer,Failed
PAY17774,O05774,Card,Failed
PAY17776,O23784,Cash,Pending
PAY17777,O04211,Card,Paid
PAY17778,O11801,Cash,Pending
PAY17780,O10227,Cash,Paid
PAY17781,O10034,Transfer,Pending
PAY17782,O07901,Transfer,Pending
PAY17784,O03751,Cash,Paid
PAY17785,O20306,Card,Pending
PAY17786,O13899,Card,Failed
PAY17787,O18165,Cash,Pending
PAY17790,O23697,Transfer,Pending
PAY17791,O25267,Cash,Pending
PAY17794,O00540,Card,Paid
PAY17796,O24437,Card,Failed
PAY17797,O12952,Card,Paid
PAY17798,O14334,Card,Failed
PAY17799,O05724,Transfer,Paid
PAY17800,O23902,Transfer,Pending
PAY17801,O03977,Cash,Pending
PAY17802,O13286,Transfer,Paid
PAY17807,O04903,Cash,Failed
PAY17809,O23651,Card,Paid
PAY17810,O04027,Cash,Failed
PAY17811,O19491,Card,Pending
PAY17812,O24739,Card,Paid
PAY17814,O03460,Transfer,Pending
PAY17815,O03201,Transfer,Failed
PAY17816,O29256,Cash,Paid
PAY17817,O02169,Card,Paid
PAY17818,O04371,Transfer,Paid
PAY17819,O20693,Card,Paid
PAY17821,O25534,Cash,Failed
PAY17822,O11326,Transfer,Failed
PAY17824,O06494,Cash,Failed
PAY17825,O23391,Card,Paid
PAY17827,O07235,Transfer,Paid
PAY17828,O08483,Transfer,Failed
PAY17829,O12412,Transfer,Paid
PAY17830,O03646,Cash,Paid
PAY17831,O08067,Transfer,Pending
PAY17832,O23217,Transfer,Pending
PAY17833,O10943,Transfer,Paid
PAY17834,O08330,Cash,Failed
PAY17835,O21125,Transfer,Failed
PAY17836,O00321,Cash,Pending
PAY17837,O29767,Cash,Failed
PAY17838,O22286,Transfer,Pending
PAY17839,O20369,Card,Paid
PAY17840,O26831,Cash,Paid
PAY17842,O10509,Transfer,Pending
PAY17843,O29954,Card,Failed
PAY17844,O00160,Cash,Paid
PAY17846,O19465,Transfer,Failed
PAY17848,O02962,Transfer,Paid
PAY17849,O02958,Card,Paid
PAY17852,O23603,Transfer,Failed
PAY17854,O24568,Transfer,Paid
PAY17857,O28721,Card,Paid
PAY17858,O19028,Card,Pending
PAY17859,O04936,Card,Pending
PAY17861,O21405,Card,Pending
PAY17862,O23402,Cash,Paid
PAY17863,O08336,Cash,Failed
PAY17864,O23212,Card,Paid
PAY17865,O04389,Cash,Pending
PAY17866,O25811,Card,Pending
PAY17867,O22077,Cash,Paid
PAY17868,O02264,Cash,Failed
PAY17869,O14802,Cash,Failed
PAY17870,O11526,Cash,Pending
PAY17871,O06141,Transfer,Paid
PAY17872,O15883,Cash,Paid
PAY17874,O29778,Cash,Failed
PAY17875,O02838,Transfer,Paid
PAY17876,O19558,Transfer,Pending
PAY17877,O26165,Cash,Pending
PAY17878,O04074,Cash,Failed
PAY17879,O25413,Cash,Pending
PAY17881,O19330,Card,Pending
PAY17882,O18776,Card,Failed
PAY17883,O21464,Transfer,Paid
PAY17885,O27557,Card,Paid
PAY17886,O07861,Transfer,Failed
PAY17887,O19046,Transfer,Failed
PAY17889,O16183,Cash,Failed
PAY17890,O11309,Cash,Pending
PAY17892,O21622,Cash,Pending
PAY17895,O19775,Transfer,Pending
PAY17896,O26620,Cash,Pending
PAY17897,O22662,Cash,Pending
PAY17898,O00812,Card,Pending
PAY17899,O21932,Transfer,Paid
PAY17902,O27238,Transfer,Failed
PAY17903,O18951,Transfer,Pending
PAY17904,O00721,Transfer,Paid
PAY17905,O17475,Cash,Pending
PAY17906,O29814,Card,Pending
PAY17908,O01067,Transfer,Pending
PAY17910,O09655,Card,Pending
PAY17911,O09131,Card,Failed
PAY17912,O26117,Transfer,Paid
PAY17913,O16548,Transfer,Paid
PAY17914,O08463,Transfer,Paid
PAY17915,O23988,Transfer,Failed
PAY17916,O18164,Cash,Paid
PAY17917,O10401,Transfer,Paid
PAY17918,O19580,Transfer,Pending
PAY17919,O02918,Cash,Paid
PAY17920,O28422,Cash,Pending
PAY17921,O03485,Card,Failed
PAY17922,O20377,Cash,Paid
PAY17923,O04553,Transfer,Pending
PAY17924,O19587,Cash,Paid
PAY17925,O04302,Card,Paid
PAY17926,O27254,Cash,Failed
PAY17927,O02706,Cash,Pending
PAY17931,O14466,Transfer,Pending
PAY17933,O06048,Transfer,Failed
PAY17934,O04796,Cash,Paid
PAY17935,O17307,Card,Pending
PAY17937,O14739,Cash,Failed
PAY17938,O12018,Cash,Pending
PAY17940,O21778,Cash,Pending
PAY17941,O29056,Cash,Paid
PAY17943,O13686,Card,Paid
PAY17944,O29256,Card,Paid
PAY17945,O28626,Cash,Pending
PAY17947,O23257,Cash,Pending
PAY17949,O23543,Cash,Pending
PAY17950,O18366,Cash,Pending
PAY17951,O06782,Cash,Paid
PAY17952,O08203,Transfer,Paid
PAY17954,O20932,Transfer,Pending
PAY17955,O14537,Cash,Failed
PAY17956,O18700,Cash,Failed
PAY17957,O15929,Card,Failed
PAY17958,O10621,Cash,Failed
PAY17959,O10934,Transfer,Pending
PAY17960,O19904,Cash,Paid
PAY17963,O09077,Cash,Failed
PAY17964,O17107,Card,Paid
PAY17965,O25563,Transfer,Paid
PAY17966,O08395,Transfer,Pending
PAY17967,O05427,Cash,Pending
PAY17970,O02058,Transfer,Pending
PAY17971,O14187,Transfer,Failed
PAY17973,O14568,Cash,Pending
PAY17974,O07262,Card,Paid
PAY17977,O20259,Card,Paid
PAY17980,O25328,Cash,Pending
PAY17981,O25270,Cash,Paid
PAY17982,O12282,Cash,Paid
PAY17983,O10440,Card,Pending
PAY17985,O16742,Card,Pending
PAY17987,O03912,Cash,Failed
PAY17988,O09476,Cash,Pending
PAY17989,O22911,Cash,Pending
PAY17990,O29421,Transfer,Paid
PAY17993,O04000,Cash,Pending
PAY17994,O08629,Card,Pending
PAY17996,O27725,Cash,Paid
PAY17997,O21565,Card,Paid
PAY17998,O14761,Card,Paid
PAY18000,O00580,Transfer,Failed
PAY18001,O02861,Cash,Failed
PAY18003,O05801,Card,Paid
PAY18004,O22465,Transfer,Pending
PAY18005,O21248,Transfer,Failed
PAY18006,O09352,Cash,Paid
PAY18007,O20394,Transfer,Failed
PAY18008,O29026,Transfer,Pending
