Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Discount
O19416,C3499,P0021,,4,0.5817004092228275
O24967,C1354,P0032,,4,0.9720025451157812
O23492,C4109,P0143,,5,0.8627917625856907
O09497,C2778,P0013,,8,0.7336835673577826
O16350,C4260,P0103,,4,0.1644839035319206
O22052,C2908,P0100,2023-01-02,7,0.206678243280069
O27470,C1959,P0254,2023-01-02,7,0.1081500566015913
O10224,C1578,P0133,,6,0.8331015725333755
O08956,C3698,P0407,2023-01-02,5,0.1373409332781554
O02944,C0875,P0219,2023-01-02,3,0.2962797379566151
O05856,C1541,P0457,,7,0.228936574837259
O11996,C3705,P0204,,8,0.5067864293106283
O28789,C3701,P0490,2023-01-02,7,0.364889642133301
O12652,C3538,P0224,2023-01-02,1,0.8450381157508913
O06077,C3909,P0100,2023-01-02,9,0.1796558168753467
O00135,C4016,P0324,,3,0.5012898825780752
O09292,C1884,P0480,2023-01-02,9,0.430810999110103
O28588,C2485,P0337,2023-01-02,7,0.4378998379715821
O16945,C1117,P0281,,3,0.9338438531888416
O23717,C4056,P0283,,7,0.2008050236656635
O27102,C1496,P0354,2023-01-02,2,0.8615136751250658
O18755,C2506,P0341,2023-01-02,1,0.9783603943609356
O02681,C4890,P0238,,8,0.3344267337495973
O11961,C2972,P0340,,4,0.2842190126527447
O09092,C0605,P0051,,2,0.4586173176425305
O21283,C1071,P0009,,9,0.7380630728984372
O01452,C4443,P0238,2023-01-02,1,0.5446332940503209
O09435,C1452,P0307,,1,0.2662125960928076
O06096,C0782,P0415,2023-01-02,5,0.0535724320468248
O21094,C3617,P0229,,7,0.4365087455838577
O16770,C2894,P0423,2023-01-02,9,0.0661718854459447
O28028,C0712,P0114,,5,0.3790710364924256
O26200,C4604,P0194,2023-01-02,5,0.2165875984548956
O08066,C0941,P0258,,4,0.4433328512601791
O07039,C3743,P0378,2023-01-02,1,0.2110163392543961
O24099,C3836,P0180,2023-01-02,6,0.8382449459361458
O03670,C2428,P0391,2023-01-02,7,0.2540384449202609
O15029,C2953,P0026,,6,0.6529289336293591
O15793,C2313,P0328,,7,0.8980539118665647
O08550,C3624,P0453,,7,0.473830144164268
O29114,C2674,P0027,,1,0.614620798389448
O18595,C3324,P0451,,1,0.7734724667543136
O15346,C4053,P0185,2023-01-02,4,0.318360596586305
O12120,C4503,P0068,2023-01-02,6,0.1075882608784489
O07818,C0625,P0007,,5,0.0213245500450049
O24816,C2463,P0075,2023-01-02,6,0.8760175931467495
O14900,C4236,P0141,,5,0.6250871718841731
O02313,C2022,P0174,,5,0.9905432974936694
O17171,C2626,P0343,,4,0.764937477564344
O15048,C4158,P0325,,7,0.6338301072669081
O26135,C0736,P0087,2023-01-02,9,0.5886830184937482
O07483,C3522,P0431,,5,0.9545103969037504
O00540,C4368,P0088,,4,0.7691157277089633
O10282,C4111,P0316,2023-01-02,5,0.5232348130003699
O15412,C4455,P0180,2023-01-02,7,0.8764102267176044
O25831,C3464,P0076,2023-01-02,3,0.465061134573464
O21715,C2564,P0147,,8,0.6864092373044011
O24583,C0518,P0322,2023-01-02,5,0.8661587592689046
O06185,C2266,P0441,,1,0.1045636250130311
O20812,C3851,P0102,,4,0.9809751956082536
O08876,C0015,P0011,,3,0.4317617860433428
O29665,C4427,P0281,,2,0.3662750872508725
O18208,C1818,P0100,,3,0.5494020353548068
O23054,C1611,P0312,,1,0.7403665250685385
O03571,C2075,P0467,,7,0.8630575778302445
O19576,C0612,P0184,,8,0.0564145091399598
O29935,C0271,P0304,2023-01-02,9,0.3443816832915958
O14318,C4431,P0242,,8,0.6713783016347525
O05029,C4130,P0411,2023-01-02,8,0.6718544184560862
O15668,C0113,P0011,,6,0.2381604639486919
O14048,C3948,P0084,,9,0.6321673198352327
O00604,C0833,P0428,2023-01-02,5,0.0393579505976984
O10420,C0928,P0014,2023-01-02,8,0.1778143392548469
O08365,C2082,P0463,2023-01-02,6,0.741580704692997
O27866,C4313,P0065,,3,0.5331864550288685
O21818,C1197,P0462,,4,0.8696496590031415
O00433,C3850,P0078,2023-01-02,3,0.7047857511001643
O00867,C4397,P0337,,4,0.7165750915586793
O11837,C4500,P0416,,6,0.510548811611544
O08787,C0845,P0420,,7,0.6582571620482436
O29007,C1567,P0170,2023-01-02,6,0.228065292210818
O26686,C0345,P0313,2023-01-02,1,0.7673884890252933
O11621,C3875,P0410,2023-01-02,3,0.5997405560906104
O03960,C1428,P0272,2023-01-02,3,0.176644087282109
O19216,C1822,P0307,,9,0.4443609493548783
O04574,C1919,P0347,,9,0.1725056117128968
O24737,C4678,P0035,,2,0.8499432196143133
O23390,C4699,P0162,,9,0.5220213746159053
O21037,C2600,P0114,,9,0.9483579307678318
O20925,C4270,P0219,2023-01-02,9,0.4701474749017382
O28564,C2030,P0012,,1,0.081468600262927
O19903,C4260,P0238,,6,0.6306832807032741
O11520,C1734,P0022,,7,0.6408723369206328
O11540,C4943,P0479,,4,0.5686013544956303
O12803,C1454,P0309,,2,0.2120223144598094
O01225,C0000,P0084,,1,0.5526934890328976
O05774,C0646,P0323,2023-01-02,7,0.6118784494533753
O02844,C3186,P0105,2023-01-02,9,0.1895168357227195
O07347,C2623,P0307,2023-01-02,8,0.3124749093220194
O03996,C3395,P0458,,4,0.3974003053278638
O09690,C4493,P0040,2023-01-02,6,0.1474552028012485
O11716,C2872,P0189,2023-01-02,3,0.500285683632471
O29672,C2405,P0035,,1,0.6485066427924748
O06084,C1098,P0296,,6,0.7470823762180085
O24815,C3824,P0377,,1,0.94393191200541
O21689,C2882,P0489,,7,0.519932198768416
O24623,C4992,P0441,,4,0.282863901823101
O27855,C1851,P0023,,9,0.327618191229144
O15470,C4841,P0131,,9,0.3232069722834368
O16189,C3386,P0024,,7,0.3667988508910738
O13162,C1418,P0316,,6,0.5257141487080141
O11728,C3922,P0404,2023-01-02,8,0.4874262124165359
O10162,C4791,P0323,2023-01-02,8,0.0879035987231138
O02720,C2400,P0132,2023-01-02,8,0.4258540336276226
O18327,C3398,P0399,,2,0.8342186262373348
O11338,C1743,P0346,2023-01-02,9,0.6889501247117207
O11995,C4661,P0333,,5,0.7070091095949771
O18929,C4373,P0082,2023-01-02,8,0.8485990789543953
O23230,C3856,P0278,2023-01-02,5,0.507198916679622
O15702,C2851,P0436,2023-01-02,3,0.1412750040343891
O25317,C0593,P0497,2023-01-02,5,0.9882932896700842
O23688,C2070,P0487,2023-01-02,4,0.0665433947228238
O19343,C1329,P0086,,4,0.823538256487157
O29144,C1423,P0363,2023-01-02,2,0.4576737363311348
O19623,C2830,P0126,,9,0.3173642339103643
O08229,C3732,P0254,2023-01-02,3,0.2928954302916078
O26274,C1078,P0310,2023-01-02,3,0.6152224832556643
O04566,C4946,P0124,2023-01-02,7,0.6192775500546583
O06595,C4618,P0362,,3,0.5565691153169758
O28602,C4914,P0200,,1,0.7631790263885345
O05108,C4451,P0323,2023-01-02,9,0.5845949617859394
O05831,C1397,P0135,,9,0.4416474792259698
O11186,C2427,P0254,,6,0.3818692908416904
O22593,C0738,P0298,,6,0.5398634850890682
O27566,C2999,P0008,2023-01-02,6,0.3551598500847753
O11561,C3206,P0143,,9,0.4849343129709499
O03689,C0880,P0332,2023-01-02,8,0.3786817222860117
O14687,C4265,P0093,,2,0.28215680621859
O20381,C3220,P0194,2023-01-02,6,0.2843421910948432
O06294,C2194,P0155,,3,0.2075050420481179
O18423,C3482,P0347,,7,0.9393113390973296
O13696,C1129,P0124,,7,0.7308453542154811
O11021,C1473,P0184,,3,0.9097410684396976
O04129,C0468,P0346,,9,0.6115390371182436
O25412,C0338,P0103,2023-01-02,3,0.2234738148454381
O23218,C3833,P0030,,1,0.4534529600080102
O06990,C4307,P0024,2023-01-02,1,0.9281305197589772
O28788,C3608,P0484,2023-01-02,1,0.3726066214832474
O03983,C0848,P0034,,5,0.7324072196802558
O03768,C1508,P0110,2023-01-02,6,0.6610847893731127
O06019,C1330,P0073,,1,0.9718874485079192
O13898,C2200,P0271,,8,0.8711950250423572
O10472,C4582,P0003,,3,0.7613267719146524
O15264,C1773,P0181,,6,0.7521920311120025
O10719,C3753,P0067,2023-01-02,6,0.4641353628570892
O00975,C1444,P0113,2023-01-02,4,0.1608312417348639
O08551,C2806,P0493,,3,0.9528515199985648
O02223,C1538,P0194,,4,0.0117520746305553
O16868,C2783,P0177,2023-01-02,9,0.1786111966787841
O02080,C1512,P0182,2023-01-02,3,0.572725753534342
O00201,C2339,P0018,,7,0.7099085003156274
O08265,C1724,P0032,2023-01-02,2,0.793984593100254
O24671,C2538,P0110,,5,0.7556231192970557
O15542,C1122,P0308,,3,0.6039447021847926
O05350,C4229,P0156,,9,0.4373778353158817
O02806,C3090,P0052,,4,0.0259841907854173
O07163,C2739,P0281,,3,0.6657547307555682
O24718,C3406,P0105,,2,0.3740290788556344
O18458,C1629,P0121,,6,0.5969571822334618
O28544,C3293,P0473,2023-01-02,4,0.3460081513683081
O27655,C3968,P0185,,8,0.8650182004371412
O29143,C0149,P0404,2023-01-02,4,0.5051698185142823
O02102,C4914,P0100,2023-01-02,5,0.0888451914937526
O01571,C0539,P0199,2023-01-02,1,0.9049420082249566
O05125,C1821,P0069,,4,0.3655424536699143
O14034,C2618,P0294,,7,0.9131717484382468
O27120,C2849,P0458,2023-01-02,1,0.7040327174026448
O01329,C3238,P0125,,6,0.8751239226825576
O04823,C3446,P0465,,5,0.9744967011547124
O09347,C3694,P0073,,7,0.8255932263433017
O23459,C2331,P0184,2023-01-02,2,0.77186173970114
O06210,C1905,P0327,2023-01-02,1,0.3345552113682571
O12517,C2792,P0295,2023-01-02,1,0.1943207330537296
O23510,C0416,P0457,,5,0.9910399922626056
O12620,C2578,P0039,2023-01-02,6,0.7513972601133512
O22804,C0803,P0219,2023-01-02,6,0.3868901798968266
O19435,C1117,P0153,2023-01-02,5,0.2722838240295678
O12965,C4638,P0094,,1,0.7817894115999278
O24147,C4850,P0327,2023-01-02,2,0.615213089265046
O12847,C2885,P0070,2023-01-02,8,0.1405741061246916
O05758,C0535,P0020,,5,0.8840876094537509
O06074,C3648,P0433,,9,0.2695181027995406
O13378,C0420,P0332,,2,0.9198763439002332
O06288,C0811,P0189,2023-01-02,5,0.6847325833420173
O06917,C0244,P0065,2023-01-02,7,0.6231801238710082
O25032,C2169,P0462,,5,0.8814911206376408
O16199,C3482,P0346,,5,0.4616823680590247
O15070,C4389,P0245,,4,0.4711464777361683
O15271,C3239,P0451,,1,0.4868576856689873
O08896,C1639,P0131,,6,0.4449191951505769
O29799,C3476,P0091,2023-01-02,2,0.7157833276996801
O24719,C0986,P0067,,1,0.3424490830236
O02777,C2470,P0088,2023-01-02,5,0.1822421126164829
O20150,C0959,P0369,,5,0.9722025197930456
O04958,C2252,P0071,,6,0.7384356223289159
O20854,C1522,P0089,,1,0.9415929930750472
O09481,C0624,P0227,,4,0.9028132722995146
O10677,C3992,P0145,,5,0.6221446615611015
O02355,C1307,P0167,,9,0.2528699630529797
O25051,C1047,P0201,2023-01-02,6,0.0201389261341085
O00524,C2528,P0088,,4,0.3790617016337764
O00561,C2365,P0163,,4,0.6785720048046753
O16184,C4611,P0022,2023-01-02,3,0.6409360909930797
O24497,C2047,P0047,2023-01-02,7,0.2586647813125566
O17544,C1131,P0365,2023-01-02,8,0.0014470622771266
O17138,C4449,P0284,,3,0.199465341983322
O22984,C3004,P0229,2023-01-02,7,0.3705456756727808
O28428,C1580,P0445,2023-01-02,7,0.7384198854782267
O23902,C0815,P0079,2023-01-02,2,0.4440714918042688
O23420,C0231,P0155,,3,0.4917215757641653
O20286,C1331,P0283,2023-01-02,6,0.7141201656870126
O22110,C1280,P0364,2023-01-02,2,0.8144822372315808
O06200,C3623,P0007,,3,0.820273656068127
O15762,C3594,P0343,,5,0.1329314908660796
O07213,C1887,P0400,2023-01-02,3,0.6466521650263335
O26001,C4074,P0232,2023-01-02,8,0.3152357192031875
O23435,C4904,P0414,2023-01-02,9,0.2025966660520701
O17968,C3366,P0021,,2,0.9282973759729216
O18549,C4440,P0035,2023-01-02,6,0.3169578591974383
O28599,C2463,P0351,,5,0.0033185887414231
O15960,C0620,P0254,,9,0.7474810305100665
O23606,C1777,P0467,,3,0.5250753107927328
O06411,C0954,P0194,,5,0.5013103377442223
O10352,C0604,P0371,2023-01-02,3,0.5053724168216407
O09223,C1400,P0168,,6,0.383143464395214
O21553,C2893,P0404,,4,0.1041055048071472
O19464,C3883,P0353,2023-01-02,6,0.3294899452775879
O15185,C0910,P0345,,2,0.9840515951206664
O05090,C4818,P0003,,4,0.1885425787838802
O14910,C0896,P0421,2023-01-02,9,0.5678458449306052
O16469,C0824,P0156,,8,0.0718466314604224
O07749,C0124,P0411,2023-01-02,7,0.3962738072437842
O14187,C1061,P0090,,1,0.2594089125696772
O23752,C4095,P0404,2023-01-02,2,0.8955744647782664
O12271,C3663,P0051,2023-01-02,5,0.9582485944075644
O17187,C3327,P0098,2023-01-02,2,0.5297988560730724
O23103,C4040,P0092,2023-01-02,3,0.103583142367432
O27925,C2017,P0306,,1,0.7454951794383278
O13479,C2845,P0068,,2,0.1949831505002552
O12333,C2312,P0398,,4,0.7438761432163241
O20566,C2476,P0162,,9,0.4345297181410186
O09600,C4879,P0010,,9,0.1244875859509501
O19477,C4132,P0369,,5,0.0805097863529398
O16127,C4396,P0404,,9,0.2596860056658048
O21182,C0135,P0142,,2,0.7832997998826197
O24527,C4270,P0075,,3,0.2846288858237623
O12473,C2851,P0480,,1,0.4840023338314483
O16709,C3032,P0238,,4,0.5653961369122669
O01206,C2406,P0230,,7,0.2302075944142759
O29068,C3977,P0007,,7,0.5097404039025075
O28110,C1241,P0070,2023-01-02,6,0.769464313890438
O05136,C2707,P0381,,6,0.6586112177149224
O12331,C2047,P0126,,5,0.3977978275509297
O08069,C3255,P0433,2023-01-02,4,0.5932486725584989
O18420,C2711,P0183,,4,0.30850578126233
O11324,C0964,P0194,2023-01-02,9,0.9988632534041256
O25247,C2074,P0411,,9,0.1940534801002129
O16494,C0612,P0014,,9,0.3290704019903734
O19943,C2130,P0162,,6,0.5543268430327593
O11746,C2144,P0140,,8,0.5431607972000418
O19617,C3506,P0354,,1,0.6840055365206212
O01472,C1018,P0316,,2,0.744931311386807
O26955,C1220,P0341,,4,0.9139400379561782
O04872,C3357,P0340,,5,0.0098621076079567
O07256,C2327,P0445,2023-01-02,1,0.3535601151472146
O09635,C1001,P0493,,4,0.0779665056492818
O09940,C0117,P0040,2023-01-02,2,0.6360548831900144
O02401,C2527,P0160,,4,0.1256425228383491
O11363,C3761,P0043,,6,0.7714117473508091
O18390,C2701,P0491,,8,0.1182322860607101
O29739,C4636,P0083,,7,0.0863105903992836
O00760,C1105,P0194,2023-01-02,1,0.5597478266928286
O05612,C2993,P0222,,3,0.092261217182125
O27265,C4463,P0102,,3,0.4464060338019662
O09551,C2100,P0321,,5,0.1911498563857676
O28394,C4642,P0094,2023-01-02,4,0.6449736055484889
O16216,C4762,P0009,,3,0.8127533460180352
O02560,C3650,P0159,2023-01-02,8,0.3139558946373056
O18561,C1996,P0367,2023-01-02,6,0.2275237213115212
O05103,C0741,P0327,,7,0.5807565614958814
O17330,C3782,P0468,,9,0.2928648319421926
O06063,C4183,P0010,,5,0.5180805524499972
O15615,C4923,P0326,2023-01-02,6,0.6937488898367654
O00881,C0590,P0132,,6,0.5872965220591442
O28844,C1616,P0082,,2,0.7216228162446621
O04568,C3268,P0302,,9,0.6678793554340936
O11156,C2495,P0168,2023-01-02,6,0.5942359922695342
O11320,C2483,P0162,,9,0.9603419679895806
O25564,C3327,P0125,2023-01-02,3,0.1716101434391795
O24401,C2000,P0049,,6,0.0127448889174655
O07771,C3226,P0438,2023-01-02,3,0.7205625259282828
O29617,C2566,P0377,,6,0.4227695788183005
O14306,C4291,P0391,2023-01-02,9,0.1955413464943817
O18932,C1767,P0306,,4,0.3882660827029684
O11116,C0282,P0114,2023-01-02,1,0.8437794238550071
O17765,C0826,P0416,2023-01-02,5,0.131601940588599
O13100,C0289,P0068,,6,0.3679805125014531
O23867,C0563,P0009,,5,0.0661152671672401
O00036,C1080,P0467,,3,0.4697482724322868
O07006,C0466,P0306,,3,0.6634713818986533
O05347,C3534,P0067,2023-01-02,4,0.8616524588696026
O16879,C2026,P0200,,3,0.330621732179053
O19131,C1254,P0265,,5,0.5567710174303282
O26641,C1291,P0316,,3,0.2650783831503118
O17852,C1786,P0227,,8,0.25088850414291
O24112,C0488,P0168,,3,0.9160830637260492
O11992,C1622,P0156,,8,0.6077048727776038
O01233,C0355,P0040,2023-01-02,1,0.3461526125304794
O09989,C2739,P0229,2023-01-02,3,0.8278166430206029
O03019,C2810,P0113,2023-01-02,2,0.981787485179946
O16832,C4496,P0128,,1,0.91926686094704
O10022,C3393,P0101,,5,0.7610201356330086
O00849,C3293,P0378,,2,0.8896083207970316
O01539,C0339,P0031,,1,0.3871691735848104
O18283,C0111,P0155,2023-01-02,1,0.7332810776194598
O21341,C3737,P0154,,6,0.19967215751244
O01591,C3102,P0415,,8,0.795314874431684
O15768,C3291,P0043,,7,0.7475888341367565
O07855,C1735,P0181,,3,0.0422171723045271
O24179,C4462,P0005,,8,0.0876137211685646
O18511,C2952,P0184,,6,0.6589854228965799
O05690,C4053,P0168,2023-01-02,4,0.858777539737932
O01842,C3314,P0466,2023-01-02,2,0.8343286950162323
O08058,C4264,P0420,,9,0.762017251653829
O26165,C3180,P0413,,8,0.1504227401243715
O29284,C3742,P0070,,5,0.7075033800909354
O23334,C1762,P0466,,8,0.2402174403986111
O08301,C2376,P0281,,8,0.1115796032295535
O05492,C0634,P0166,,6,0.9155476848878056
O23434,C2177,P0283,,9,0.9639565888997252
O15674,C4087,P0254,,9,0.8032783549067604
O27723,C2875,P0078,2023-01-02,3,0.1623479518808601
O02519,C0088,P0042,,4,0.1861095933048377
O24297,C1038,P0346,,9,0.205502847169213
O02570,C3236,P0061,,9,0.1700794322207213
O20271,C4713,P0083,,5,0.1854013200590377
O15898,C3773,P0029,2023-01-02,7,0.8564275827612688
O10871,C1685,P0298,,3,0.1419297709299016
O00175,C2484,P0045,2023-01-02,3,0.180916862164052
O03217,C4754,P0295,,8,0.0966449847353357
O20741,C1571,P0496,,2,0.4712741510125287
O22357,C4872,P0329,,6,0.7506777026784175
O05802,C0389,P0256,2023-01-02,3,0.6662145032373763
O16263,C0556,P0216,,1,0.8008893008128772
O09412,C2000,P0222,,5,0.9947608560336638
O17331,C2504,P0398,2023-01-02,6,0.0173380777083618
O11054,C1110,P0391,,3,0.9410440203488027
O19739,C1276,P0073,2023-01-02,8,0.1672356188281565
O10768,C0931,P0076,,6,0.6396578522540517
O00531,C1884,P0030,,8,0.3492163226238265
O17615,C2947,P0306,2023-01-02,7,0.764683979465399
O26569,C4180,P0371,2023-01-02,1,0.010961615918944
O18081,C4964,P0333,,9,0.3966556796773104
O19754,C4302,P0284,,1,0.4562017432697484
O20888,C0008,P0040,,3,0.3975504814462854
O24170,C2697,P0462,2023-01-02,1,0.6673192135388697
O20550,C4496,P0076,,8,0.6298299941621959
O28755,C0685,P0262,2023-01-02,2,0.2699562709344876
O07399,C4881,P0035,2023-01-02,7,0.0312617308023001
O00931,C2314,P0032,,8,0.4690189918539517
O15623,C3679,P0038,,1,0.6154900389287548
O07509,C2627,P0275,2023-01-02,7,0.255911249923862
O14081,C1143,P0052,,9,0.9217545934092262
O13228,C2837,P0053,,8,0.5670941254833379
O10083,C0569,P0349,,8,0.6537067534813696
O01639,C3445,P0404,2023-01-02,5,0.7340476118406243
O12884,C4006,P0226,,8,0.4201808921168872
O10515,C0926,P0354,2023-01-02,9,0.9902689317818044
O02480,C4870,P0202,2023-01-02,8,0.1055298839336538
O06799,C2775,P0098,,3,0.4966537798014295
O12679,C2078,P0311,,8,0.3723882827212003
O27922,C4526,P0299,,2,0.4411204840774625
O19906,C0707,P0021,,1,0.6965883013968535
O28210,C2886,P0115,2023-01-02,3,0.9053066463592928
O12925,C1360,P0140,,8,0.7157352920316353
O07447,C2463,P0298,,3,0.1920711742160666
O20368,C1616,P0054,,4,0.1093752689436936
O21205,C4978,P0070,,1,0.4561589852161526
O20165,C3900,P0104,,7,0.2833725667586017
O26509,C0299,P0159,2023-01-02,2,0.7274078823158934
O05130,C2269,P0204,,6,0.593813053313784
O27263,C2225,P0378,2023-01-02,9,0.018223356655809
O07733,C1369,P0168,,2,0.1234775411565909
O05049,C1455,P0033,2023-01-02,7,0.1371929382698097
O15608,C4213,P0331,,2,0.0923444152448315
O07407,C2431,P0283,2023-01-02,4,0.1822398525437604
O29006,C1167,P0404,,7,0.4857169780618133
O17399,C2451,P0287,,6,0.0063306428732344
O29662,C2552,P0229,,8,0.1348028153276618
O08056,C1125,P0437,,7,0.976599018416233
O17778,C0520,P0194,,4,0.6318175638368659
O06405,C2333,P0109,,5,0.0135842897352695
O17085,C3734,P0328,2023-01-02,7,0.4907845405009816
O14347,C1979,P0036,,7,0.6504978559209271
O13848,C2732,P0404,,6,0.2577495525272981
O14636,C2112,P0437,,4,0.6665807582252692
O24655,C4095,P0067,,8,0.9122895278778308
O08843,C4393,P0239,2023-01-02,3,0.8405425034320273
O16800,C3299,P0137,,7,0.8892842347842571
O15573,C2858,P0102,,3,0.7104398843601334
O21557,C2290,P0113,2023-01-02,7,0.1833671294670498
O02002,C4246,P0003,2023-01-02,2,0.4832678166343802
O18328,C2206,P0104,2023-01-02,1,0.3381127841888775
O09047,C2369,P0132,2023-01-02,4,0.545940375050558
O19578,C1091,P0185,2023-01-02,3,0.3710320441899007
O12707,C2469,P0266,,9,0.5008585556189957
O24117,C1410,P0047,,8,0.3713566251912244
O10790,C0877,P0308,2023-01-02,9,0.1008645580442619
O15596,C4695,P0423,,8,0.2538827639267265
O01353,C3631,P0225,,6,0.7948862574711384
O17063,C1111,P0316,,5,0.5183417865617159
O08678,C2154,P0051,,3,0.2279206063261311
O28226,C0203,P0449,2023-01-02,1,0.2798905760681123
O26014,C2639,P0076,2023-01-02,7,0.4281498689553354
O09204,C4406,P0035,,5,0.0750214705069996
O14743,C3948,P0073,,3,0.6423719250765205
O24314,C1500,P0329,,4,0.7724957877748211
O00637,C0362,P0407,,4,0.8339602614883161
O05866,C1476,P0294,2023-01-02,4,0.3211787784998873
O03008,C2012,P0033,,4,0.0315972007596075
O23756,C4969,P0142,,8,0.8471343457456963
O11649,C4147,P0141,,4,0.5020597255579988
O28865,C2702,P0487,,5,0.7915587827631105
O11366,C1577,P0398,,8,0.0467626404102531
O11880,C1631,P0011,2023-01-02,5,0.2740572861262207
O11724,C1462,P0109,,4,0.1899638920628288
O08649,C3602,P0100,,7,0.6602808752139024
O03369,C3217,P0151,,8,0.2313187736458415
O20519,C0777,P0350,,8,0.5047039335323835
O19795,C3682,P0167,2023-01-02,7,0.943789319763711
O05635,C0375,P0378,,3,0.3766301427419057
O04069,C0022,P0151,,1,0.6043480290930832
O06251,C2672,P0183,2023-01-02,4,0.0849055184468564
O19622,C4375,P0166,,5,0.8042790995058882
O11403,C2223,P0070,,7,0.786576735373623
O26953,C4832,P0182,,2,0.7994667479089628
O17843,C2469,P0350,,3,0.9525282460549158
O00812,C4119,P0024,,5,0.3859752206009766
O24284,C0872,P0024,,7,0.2928644903287777
O26320,C3721,P0272,,2,0.3160238849621293
O15227,C1094,P0271,,2,0.0364175916226055
O08826,C4487,P0224,,2,0.8893637253499991
O00668,C1128,P0390,2023-01-02,1,0.0945431506060837
O09453,C4096,P0445,,4,0.9696771018571916
O21271,C0795,P0345,,5,0.1096940028141178
O27268,C2319,P0021,,4,0.7578168993646053
O07004,C1471,P0051,2023-01-02,5,0.4214138617740162
O07728,C3752,P0108,,9,0.4650695281446173
O21318,C0013,P0199,,6,0.4157488238571269
O20032,C1171,P0330,,8,0.2375293090393455
O07131,C1826,P0386,,4,0.7731006876295572
O17696,C3542,P0431,,9,0.2523811939732201
O04099,C4479,P0339,,8,0.9746413551276276
O18038,C4152,P0308,,3,0.793614314453351
O28664,C2392,P0466,2023-01-02,4,0.894211246467695
O22402,C0404,P0022,,9,0.2148512558501511
O17669,C4340,P0239,,3,0.5886172749411844
O25110,C1997,P0170,,6,0.3851710203268738
O23430,C0208,P0225,,9,0.5652614717093773
O05180,C1822,P0210,,1,0.3973608044504809
O16192,C0803,P0210,,6,0.8243301403869847
O17029,C1127,P0058,,1,0.877647638050614
O05412,C0246,P0124,2023-01-02,6,0.0962106248073485
O29541,C3035,P0110,,1,0.7946215510642971
O20508,C0356,P0255,,6,0.6931700002396068
O07433,C1758,P0024,,2,0.7043434598367111
O01314,C4839,P0125,,9,0.7627650872319447
O05272,C1457,P0026,2023-01-02,9,0.1244791737054314
O15994,C1390,P0361,2023-01-02,6,0.4493720722836009
O21515,C3742,P0317,,3,0.3279917391961447
O22196,C1253,P0185,,9,0.53728423280645
O11603,C1329,P0325,,3,0.8962636210009902
O28897,C1080,P0113,2023-01-02,8,0.4331034739420884
O16411,C2265,P0364,2023-01-02,8,0.4390280419416391
O27631,C4641,P0076,,2,0.5728032420783797
O27924,C0465,P0065,,4,0.9322123394998174
O17740,C0046,P0168,2023-01-02,1,0.7172127892756475
O25518,C3928,P0367,2023-01-02,7,0.3950965247334996
O14842,C2701,P0067,,3,0.5221708633529725
O01745,C2290,P0216,2023-01-02,9,0.7706612483035626
O12697,C3725,P0473,,2,0.7811389761274725
O26933,C4950,P0073,,1,0.1803427148683721
O20161,C2659,P0478,2023-01-02,7,0.6810972471112056
O09688,C3544,P0469,,4,0.225463950459157
O10988,C4057,P0102,2023-01-02,1,0.9604707824614696
O23470,C4850,P0441,2023-01-02,6,0.6701086239837315
O04481,C4034,P0345,,9,0.1679030780952337
O23849,C1135,P0120,,8,0.5170541529561259
O03324,C0340,P0332,2023-01-02,1,0.2224330436664777
O04587,C0185,P0265,2023-01-02,8,0.0739486343867862
O00356,C2076,P0437,,9,0.112566901720184
O20694,C4992,P0068,2023-01-02,5,0.1518463643509278
O20448,C0746,P0058,2023-01-02,8,0.4140934128479928
O03841,C0532,P0236,2023-01-02,2,0.1380437591155218
O07059,C3773,P0439,2023-01-02,9,0.2138926796289024
O23237,C2433,P0151,,2,0.7420296297000886
O10220,C4996,P0462,2023-01-02,1,0.9208388265825987
O28267,C1923,P0423,,8,0.2125863709186767
O00553,C1891,P0406,,1,0.6508096760448212
O13860,C0640,P0040,,6,0.8748270340382118
O23667,C1925,P0042,,4,0.9055664608442064
O29328,C2260,P0098,,2,0.6142364338113362
O02853,C4279,P0414,,8,0.4769477637712638
O02736,C3710,P0180,2023-01-02,7,0.7806306363021884
O00956,C1795,P0045,2023-01-02,9,0.4974273809428125
O11440,C1677,P0108,,5,0.0821924222656451
O08607,C1403,P0152,2023-01-02,8,0.288652969485274
O19029,C0318,P0182,2023-01-02,3,0.5030579701583453
O20158,C0561,P0124,,6,0.4013315372024227
O14342,C2807,P0149,,7,0.2870921346099694
O29628,C4704,P0011,,8,0.8273226024924287
O09608,C2659,P0042,,2,0.3548451594137027
O23133,C0154,P0309,,7,0.0126886080527686
O17885,C0541,P0272,,5,0.7743086762400773
O28667,C4255,P0468,2023-01-02,3,0.0808911926077253
O22953,C4885,P0364,,8,0.8860994057073623
O02473,C1604,P0400,,5,0.8782405581294612
O02838,C2536,P0317,2023-01-02,6,0.2002444829075005
O02562,C1279,P0033,,5,0.7631628131465185
O04836,C3013,P0089,,4,0.0508018682965725
O16926,C3829,P0327,,8,0.1802370424033162
O17268,C1606,P0216,,3,0.1853624176465878
O19955,C3643,P0216,,1,0.4438061656096051
O03666,C2654,P0226,,3,0.8186293563821845
O09913,C0945,P0029,,1,0.0034402775887317
O08566,C1305,P0209,2023-01-02,6,0.7931699460493604
